2f0cb1b9-ce86-44b6-845f-108bad685943,15147738300796979883,,Петрівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.1549,30.4069,1,2017-10-10 03:48:32.288+0000,2017-10-10 03:48:32.288+0000
36b3f31b-0c9c-4ed0-80f4-02214c827a33,15147643319043987630,,Дзвінкове,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.2727,30.0682,4,2017-10-10 03:48:31.001+0000,2017-10-10 03:48:31.001+0000
5d4a2e8b-4be3-4e70-bef2-819764aea59a,15173832097769175100,,Заріччя,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7301,33.9096,1,2017-10-10 03:48:31.645+0000,2017-10-10 03:48:31.645+0000
447babd4-5f0e-4c4c-be95-98990b0dc997,15147724505978582303,,Велика Вільшанка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.0604,30.3645,1,2017-10-10 03:48:32.124+0000,2017-10-10 03:48:32.124+0000
0f008c1b-5f10-4a8b-b7ec-9a9d4617231b,15147523526343045088,,Березанщина,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7753,30.2583,1,2017-10-10 03:48:30.913+0000,2017-10-10 03:48:30.913+0000
01c2007b-175a-4c56-81d4-a579d60885c1,15147228244160228078,,Застугна,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.3587,28.9651,1,2017-10-10 03:48:31.163+0000,2017-10-10 03:48:31.163+0000
299a65b9-1f41-43de-a5e6-9195b00eff4d,15147523526343045088,,Кобці,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7753,30.2583,1,2017-10-10 03:48:30.830+0000,2017-10-10 03:48:30.830+0000
e2e93c57-6e22-48fd-9a1f-c2e5771d4de9,15159772898864538489,,Варовичі,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,51.2877,29.5575,4,2017-10-10 03:48:30.872+0000,2017-10-10 03:48:30.872+0000
813c45c3-9f8f-4090-b367-30fe2d17980f,15147823876561249719,,Хутір Зайців,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.3257,30.6483,1,2017-10-10 03:48:31.435+0000,2017-10-10 03:48:31.435+0000
ce504083-951c-4ab3-958a-9078457cc8d3,15149460223795226805,,Ковалівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.1705,32.0579,4,2017-10-10 03:48:31.735+0000,2017-10-10 03:48:31.735+0000
